"PreTaxCost","BillingMonth","ResourceId","MeterCategory","MeterSubcategory","Meter","Currency"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/2tru6nzrxvnf4azscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/2tru6nzrxvnf4azscripts","Storage","Files","List Operations","USD"
"1.617E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/2tru6nzrxvnf4azscripts","Storage","Files","Read Operations","USD"
"4.314744E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/2tru6nzrxvnf4azscripts","Storage","Tables","Batch Write Operations","USD"
"6.943545E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/2tru6nzrxvnf4azscripts","Storage","Tables","LRS Data Stored","USD"
"5.51388556E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/2tru6nzrxvnf4azscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.0001501","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/2tru6nzrxvnf4azscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"5.0556528E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Storage","Files","List Operations","USD"
"9.555E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Storage","Files","Read Operations","USD"
"4.614624E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Storage","Tables","Batch Write Operations","USD"
"2.9106E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Storage","Tables","LRS Data Stored","USD"
"5.39739502E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00015105","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/4fvhqfmmwfki2azscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"8.7069576E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Storage","Files","List Operations","USD"
"4.998E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Storage","Files","Read Operations","USD"
"4.581108E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Storage","Tables","Batch Write Operations","USD"
"7.816725E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Storage","Tables","LRS Data Stored","USD"
"5.35856484E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/52koq7o3bllqiazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Storage","Files","List Operations","USD"
"1.029E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Storage","Files","Read Operations","USD"
"4.519368E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Storage","Tables","Batch Write Operations","USD"
"7.28532E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Storage","Tables","LRS Data Stored","USD"
"5.35856484E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/536lrywc2aehwazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Storage","Files","List Operations","USD"
"1.176E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Storage","Files","Read Operations","USD"
"4.487616E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Storage","Tables","Batch Write Operations","USD"
"7.22358E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Storage","Tables","LRS Data Stored","USD"
"5.39739502E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5dy4zvc2djhbeazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Storage","Files","List Operations","USD"
"5.88E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Storage","Files","Read Operations","USD"
"3.65148E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Storage","Tables","Batch Write Operations","USD"
"5.2420743E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5hk3femne75faazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Storage","Files","List Operations","USD"
"1.029E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Storage","Files","Read Operations","USD"
"4.602276E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Storage","Tables","Batch Write Operations","USD"
"7.92036E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Storage","Tables","LRS Data Stored","USD"
"5.35856484E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
"0.00014915","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/5ljz2iql5ww6iazscripts","Storage","Tiered Block Blob","LRS List and Create Container Operations","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer In","USD"
"1.672E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Bandwidth","Inter-Region","Intra Continent Data Transfer Out","USD"
"2.54849","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Microsoft Defender for Cloud","Microsoft Defender CSPM","Standard Node","USD"
"0","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Microsoft Defender for Cloud","Storage","Free Transactions","USD"
"0.29748","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Microsoft Defender for Cloud","Storage","Standard Node","USD"
"4.4939136E-06","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Storage","Files","List Operations","USD"
"7.35E-07","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Storage","Files","Read Operations","USD"
"4.602276E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Storage","Tables","Batch Write Operations","USD"
"7.702065E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Storage","Tables","LRS Data Stored","USD"
"5.28090448E-05","2025-05-01 00:00:00","/subscriptions/ebb79bc0-aa86-44a7-8111-cabbe0c43993/resourcegroups/ch1-opsrg-pri/providers/microsoft.storage/storageaccounts/6a2k6flhhzopaazscripts","Storage","Tiered Block Blob","All Other Operations","USD"
